sender,recipient,share,power1,order_type,power2,stance of recipient
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,attack,FRANCE,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,enemy
ITALY,GERMANY,0,ITALY,move,,enemy
ITALY,GERMANY,1,ITALY,support,ITALY,enemy
ITALY,GERMANY,0,ITALY,attack,FRANCE,enemy
ITALY,GERMANY,1,ITALY,move,,enemy
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,attack,FRANCE,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,1,ITALY,attack,FRANCE,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
